subject_id,gender_sr,age_sr,party,party_dem,party_rep,ideo,ideo_lib,ideo_con,peoria_treat,imm_treat,ubi_treat,peoria_targeting,imm_targeting,ubi_targeting,target_dummy,treat_dummy,persuade,peoria_cond
87,2,67,2,NA,1,1,2,NA,targeting,targeting,targeting,cov_profile_1,cov_profile_1,cov_profile_3,1,NA,7,video
87,2,67,2,NA,1,1,2,NA,targeting,targeting,targeting,cov_profile_1,cov_profile_1,cov_profile_3,1,NA,1,video
88,2,69,2,NA,1,2,NA,1,naive,control,naive,NA,NA,NA,0,0,3,control
88,2,69,2,NA,1,2,NA,1,naive,control,naive,NA,NA,NA,0,NA,4,control
88,2,69,2,NA,1,2,NA,1,naive,control,naive,NA,NA,NA,0,NA,4,control
89,2,57,3,NA,NA,2,NA,2,targeting,single_best,single_best,cov_profile_1,NA,NA,1,0,3,control
89,2,57,3,NA,NA,2,NA,2,targeting,single_best,single_best,cov_profile_1,NA,NA,0,NA,7,control
89,2,57,3,NA,NA,2,NA,2,targeting,single_best,single_best,cov_profile_1,NA,NA,0,NA,5,control
90,2,63,4,NA,NA,4,NA,NA,single_best,control,naive,NA,NA,NA,0,0,3,control
90,2,63,4,NA,NA,4,NA,NA,single_best,control,naive,NA,NA,NA,0,NA,1,control
90,2,63,4,NA,NA,4,NA,NA,single_best,control,naive,NA,NA,NA,0,NA,7,control
91,2,62,1,2,NA,3,NA,NA,single_best,targeting,control,NA,cov_profile_1,NA,0,0,4,control
91,2,62,1,2,NA,3,NA,NA,single_best,targeting,control,NA,cov_profile_1,NA,0,NA,2,control
91,2,62,1,2,NA,3,NA,NA,single_best,targeting,control,NA,cov_profile_1,NA,1,NA,5,control
92,2,65,1,2,NA,1,2,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_3,NA,1,0,3,control
92,2,65,1,2,NA,1,2,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_3,NA,0,NA,6,control
92,2,65,1,2,NA,1,2,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_3,NA,1,NA,4,control
93,2,56,2,NA,2,2,NA,2,naive,targeting,naive,NA,cov_profile_3,NA,0,0,3,control
93,2,56,2,NA,2,2,NA,2,naive,targeting,naive,NA,cov_profile_3,NA,0,NA,7,control
93,2,56,2,NA,2,2,NA,2,naive,targeting,naive,NA,cov_profile_3,NA,1,NA,4,control
94,2,71,3,NA,NA,3,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,1,0,3,control
94,2,71,3,NA,NA,3,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,1,NA,4,control
94,2,71,3,NA,NA,3,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,0,NA,4,control
95,2,37,1,1,NA,3,NA,NA,single_best,targeting,targeting,NA,cov_profile_1,cov_profile_2,0,1,5,video
95,2,37,1,1,NA,3,NA,NA,single_best,targeting,targeting,NA,cov_profile_1,cov_profile_2,1,NA,2,video
95,2,37,1,1,NA,3,NA,NA,single_best,targeting,targeting,NA,cov_profile_1,cov_profile_2,1,NA,7,video
96,2,61,3,NA,NA,4,NA,NA,targeting,naive,targeting,cov_profile_3,NA,cov_profile_3,1,1,4,video
96,2,61,3,NA,NA,4,NA,NA,targeting,naive,targeting,cov_profile_3,NA,cov_profile_3,1,NA,4,video
96,2,61,3,NA,NA,4,NA,NA,targeting,naive,targeting,cov_profile_3,NA,cov_profile_3,0,NA,4,video
97,2,56,1,2,NA,3,NA,NA,targeting,naive,targeting,cov_profile_1,NA,cov_profile_2,1,0,3,control
97,2,56,1,2,NA,3,NA,NA,targeting,naive,targeting,cov_profile_1,NA,cov_profile_2,1,NA,6,control
97,2,56,1,2,NA,3,NA,NA,targeting,naive,targeting,cov_profile_1,NA,cov_profile_2,0,NA,5,control
98,2,69,1,1,NA,3,NA,NA,single_best,targeting,targeting,NA,cov_profile_1,cov_profile_3,0,1,5,video
98,2,69,1,1,NA,3,NA,NA,single_best,targeting,targeting,NA,cov_profile_1,cov_profile_3,1,NA,3,video
98,2,69,1,1,NA,3,NA,NA,single_best,targeting,targeting,NA,cov_profile_1,cov_profile_3,1,NA,7,video
99,2,62,1,1,NA,2,NA,1,targeting,naive,control,cov_profile_2,NA,NA,1,1,4,video
99,2,62,1,1,NA,2,NA,1,targeting,naive,control,cov_profile_2,NA,NA,0,NA,1,video
99,2,62,1,1,NA,2,NA,1,targeting,naive,control,cov_profile_2,NA,NA,0,NA,7,video
100,2,74,2,NA,2,2,NA,2,naive,single_best,naive,NA,NA,NA,0,1,4,video
100,2,74,2,NA,2,2,NA,2,naive,single_best,naive,NA,NA,NA,0,NA,7,video
100,2,74,2,NA,2,2,NA,2,naive,single_best,naive,NA,NA,NA,0,NA,3,video
101,2,64,1,2,NA,3,NA,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,1,0,4,control
101,2,64,1,2,NA,3,NA,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,1,NA,4,control
101,2,64,1,2,NA,3,NA,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,0,NA,2,control
102,2,68,1,2,NA,1,2,NA,targeting,targeting,single_best,cov_profile_3,cov_profile_2,NA,1,1,5,video
102,2,68,1,2,NA,1,2,NA,targeting,targeting,single_best,cov_profile_3,cov_profile_2,NA,0,NA,4,video
102,2,68,1,2,NA,1,2,NA,targeting,targeting,single_best,cov_profile_3,cov_profile_2,NA,1,NA,7,video
103,2,38,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_3,NA,NA,1,0,3,control
103,2,38,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_3,NA,NA,0,NA,3,control
103,2,38,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_3,NA,NA,0,NA,1,control
104,2,77,3,NA,NA,2,NA,1,single_best,control,naive,NA,NA,NA,0,0,3,control
104,2,77,3,NA,NA,2,NA,1,single_best,control,naive,NA,NA,NA,0,NA,7,control
104,2,77,3,NA,NA,2,NA,1,single_best,control,naive,NA,NA,NA,0,NA,2,control
105,2,72,1,2,NA,3,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,1,0,2,control
105,2,72,1,2,NA,3,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,1,NA,7,control
105,2,72,1,2,NA,3,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,0,NA,4,control
106,2,72,3,NA,NA,2,NA,1,targeting,naive,single_best,cov_profile_1,NA,NA,1,0,1,control
106,2,72,3,NA,NA,2,NA,1,targeting,naive,single_best,cov_profile_1,NA,NA,0,NA,7,control
106,2,72,3,NA,NA,2,NA,1,targeting,naive,single_best,cov_profile_1,NA,NA,0,NA,2,control
107,2,53,1,1,NA,3,NA,NA,targeting,single_best,naive,cov_profile_1,NA,NA,1,0,2,control
107,2,53,1,1,NA,3,NA,NA,targeting,single_best,naive,cov_profile_1,NA,NA,0,NA,7,control
107,2,53,1,1,NA,3,NA,NA,targeting,single_best,naive,cov_profile_1,NA,NA,0,NA,4,control
108,2,62,2,NA,1,3,NA,NA,single_best,targeting,naive,NA,cov_profile_2,NA,0,0,2,control
108,2,62,2,NA,1,3,NA,NA,single_best,targeting,naive,NA,cov_profile_2,NA,0,NA,7,control
108,2,62,2,NA,1,3,NA,NA,single_best,targeting,naive,NA,cov_profile_2,NA,1,NA,6,control
109,2,59,2,NA,2,4,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,1,0,3,control
109,2,59,2,NA,2,4,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,1,NA,7,control
109,2,59,2,NA,2,4,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,0,NA,7,control
110,2,70,1,2,NA,3,NA,NA,naive,naive,control,NA,NA,NA,0,1,5,video
110,2,70,1,2,NA,3,NA,NA,naive,naive,control,NA,NA,NA,0,NA,2,video
110,2,70,1,2,NA,3,NA,NA,naive,naive,control,NA,NA,NA,0,NA,6,video
111,2,29,2,NA,1,2,NA,1,naive,single_best,targeting,NA,NA,cov_profile_1,0,1,5,video
111,2,29,2,NA,1,2,NA,1,naive,single_best,targeting,NA,NA,cov_profile_1,1,NA,7,video
111,2,29,2,NA,1,2,NA,1,naive,single_best,targeting,NA,NA,cov_profile_1,0,NA,5,video
112,2,78,1,1,NA,3,NA,NA,targeting,single_best,naive,cov_profile_3,NA,NA,1,1,5,video
112,2,78,1,1,NA,3,NA,NA,targeting,single_best,naive,cov_profile_3,NA,NA,0,NA,5,video
112,2,78,1,1,NA,3,NA,NA,targeting,single_best,naive,cov_profile_3,NA,NA,0,NA,7,video
113,2,74,2,NA,1,2,NA,1,targeting,targeting,naive,cov_profile_2,cov_profile_3,NA,1,1,5,video
113,2,74,2,NA,1,2,NA,1,targeting,targeting,naive,cov_profile_2,cov_profile_3,NA,0,NA,7,video
113,2,74,2,NA,1,2,NA,1,targeting,targeting,naive,cov_profile_2,cov_profile_3,NA,1,NA,1,video
114,2,67,1,1,NA,1,1,NA,naive,naive,targeting,NA,NA,cov_profile_2,0,0,5,control
114,2,67,1,1,NA,1,1,NA,naive,naive,targeting,NA,NA,cov_profile_2,1,NA,4,control
114,2,67,1,1,NA,1,1,NA,naive,naive,targeting,NA,NA,cov_profile_2,0,NA,7,control
115,2,34,3,NA,NA,3,NA,NA,targeting,control,naive,cov_profile_2,NA,NA,1,1,1,video
115,2,34,3,NA,NA,3,NA,NA,targeting,control,naive,cov_profile_2,NA,NA,0,NA,7,video
115,2,34,3,NA,NA,3,NA,NA,targeting,control,naive,cov_profile_2,NA,NA,0,NA,5,video
116,2,36,2,NA,1,2,NA,1,naive,targeting,single_best,NA,cov_profile_1,NA,0,1,4,video
116,2,36,2,NA,1,2,NA,1,naive,targeting,single_best,NA,cov_profile_1,NA,0,NA,7,video
116,2,36,2,NA,1,2,NA,1,naive,targeting,single_best,NA,cov_profile_1,NA,1,NA,3,video
117,2,59,3,NA,NA,3,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_1,1,1,5,video
117,2,59,3,NA,NA,3,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_1,1,NA,7,video
117,2,59,3,NA,NA,3,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_1,0,NA,5,video
118,2,43,1,2,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,0,0,3,control
118,2,43,1,2,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,0,NA,4,control
118,2,43,1,2,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,1,NA,4,control
119,2,67,1,1,NA,1,1,NA,NA,NA,targeting,NA,NA,cov_profile_1,NA,NA,NA,NA
119,2,67,1,1,NA,1,1,NA,NA,NA,targeting,NA,NA,cov_profile_1,1,NA,NA,NA
119,2,67,1,1,NA,1,1,NA,NA,NA,targeting,NA,NA,cov_profile_1,NA,NA,NA,NA
120,2,35,4,NA,NA,4,NA,NA,targeting,targeting,single_best,cov_profile_2,cov_profile_3,NA,1,1,3,video
120,2,35,4,NA,NA,4,NA,NA,targeting,targeting,single_best,cov_profile_2,cov_profile_3,NA,0,NA,4,video
120,2,35,4,NA,NA,4,NA,NA,targeting,targeting,single_best,cov_profile_2,cov_profile_3,NA,1,NA,4,video
121,2,56,1,2,NA,2,NA,2,targeting,single_best,targeting,cov_profile_2,NA,cov_profile_3,1,1,5,video
121,2,56,1,2,NA,2,NA,2,targeting,single_best,targeting,cov_profile_2,NA,cov_profile_3,1,NA,5,video
121,2,56,1,2,NA,2,NA,2,targeting,single_best,targeting,cov_profile_2,NA,cov_profile_3,0,NA,4,video
122,2,69,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,1,4,video
122,2,69,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,NA,7,video
122,2,69,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,NA,6,video
123,2,75,1,1,NA,3,NA,NA,targeting,control,naive,cov_profile_1,NA,NA,1,1,5,video
123,2,75,1,1,NA,3,NA,NA,targeting,control,naive,cov_profile_1,NA,NA,0,NA,2,video
123,2,75,1,1,NA,3,NA,NA,targeting,control,naive,cov_profile_1,NA,NA,0,NA,7,video
124,2,22,2,NA,1,2,NA,1,targeting,targeting,single_best,cov_profile_3,cov_profile_2,NA,1,1,4,video
124,2,22,2,NA,1,2,NA,1,targeting,targeting,single_best,cov_profile_3,cov_profile_2,NA,0,NA,1,video
124,2,22,2,NA,1,2,NA,1,targeting,targeting,single_best,cov_profile_3,cov_profile_2,NA,1,NA,4,video
125,2,30,2,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,2,30,2,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,2,30,2,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,2,44,3,NA,NA,4,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_3,1,1,3,video
126,2,44,3,NA,NA,4,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_3,1,NA,1,video
126,2,44,3,NA,NA,4,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_3,0,NA,1,video
127,2,65,2,NA,2,3,NA,NA,targeting,naive,naive,cov_profile_1,NA,NA,1,1,4,video
127,2,65,2,NA,2,3,NA,NA,targeting,naive,naive,cov_profile_1,NA,NA,0,NA,6,video
127,2,65,2,NA,2,3,NA,NA,targeting,naive,naive,cov_profile_1,NA,NA,0,NA,5,video
128,2,31,1,1,NA,3,NA,NA,targeting,naive,control,cov_profile_1,NA,NA,1,0,4,control
128,2,31,1,1,NA,3,NA,NA,targeting,naive,control,cov_profile_1,NA,NA,0,NA,3,control
128,2,31,1,1,NA,3,NA,NA,targeting,naive,control,cov_profile_1,NA,NA,0,NA,6,control
129,2,63,2,NA,2,2,NA,1,naive,single_best,targeting,NA,NA,cov_profile_3,0,0,4,control
129,2,63,2,NA,2,2,NA,1,naive,single_best,targeting,NA,NA,cov_profile_3,1,NA,7,control
129,2,63,2,NA,2,2,NA,1,naive,single_best,targeting,NA,NA,cov_profile_3,0,NA,5,control
130,2,33,2,NA,1,3,NA,NA,targeting,NA,NA,cov_profile_2,NA,NA,1,1,NA,video
130,2,33,2,NA,1,3,NA,NA,targeting,NA,NA,cov_profile_2,NA,NA,NA,NA,NA,video
130,2,33,2,NA,1,3,NA,NA,targeting,NA,NA,cov_profile_2,NA,NA,NA,NA,NA,video
131,2,60,1,1,NA,4,NA,NA,targeting,targeting,single_best,cov_profile_2,cov_profile_2,NA,1,0,3,control
131,2,60,1,1,NA,4,NA,NA,targeting,targeting,single_best,cov_profile_2,cov_profile_2,NA,0,NA,4,control
131,2,60,1,1,NA,4,NA,NA,targeting,targeting,single_best,cov_profile_2,cov_profile_2,NA,1,NA,4,control
132,2,39,2,NA,2,3,NA,NA,single_best,single_best,control,NA,NA,NA,0,1,5,video
132,2,39,2,NA,2,3,NA,NA,single_best,single_best,control,NA,NA,NA,0,NA,6,video
132,2,39,2,NA,2,3,NA,NA,single_best,single_best,control,NA,NA,NA,0,NA,5,video
133,2,21,1,2,NA,1,2,NA,targeting,control,targeting,cov_profile_3,NA,cov_profile_2,1,0,2,control
133,2,21,1,2,NA,1,2,NA,targeting,control,targeting,cov_profile_3,NA,cov_profile_2,1,NA,2,control
133,2,21,1,2,NA,1,2,NA,targeting,control,targeting,cov_profile_3,NA,cov_profile_2,0,NA,3,control
134,2,30,2,NA,2,2,NA,2,naive,naive,targeting,NA,NA,cov_profile_1,0,1,4,video
134,2,30,2,NA,2,2,NA,2,naive,naive,targeting,NA,NA,cov_profile_1,1,NA,7,video
134,2,30,2,NA,2,2,NA,2,naive,naive,targeting,NA,NA,cov_profile_1,0,NA,4,video
135,2,45,3,NA,NA,1,2,NA,single_best,single_best,naive,NA,NA,NA,0,0,4,control
135,2,45,3,NA,NA,1,2,NA,single_best,single_best,naive,NA,NA,NA,0,NA,3,control
135,2,45,3,NA,NA,1,2,NA,single_best,single_best,naive,NA,NA,NA,0,NA,6,control
136,2,19,1,1,NA,2,NA,1,targeting,naive,single_best,cov_profile_1,NA,NA,1,0,4,control
136,2,19,1,1,NA,2,NA,1,targeting,naive,single_best,cov_profile_1,NA,NA,0,NA,6,control
136,2,19,1,1,NA,2,NA,1,targeting,naive,single_best,cov_profile_1,NA,NA,0,NA,2,control
137,2,28,3,NA,NA,4,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_1,0,1,4,video
137,2,28,3,NA,NA,4,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_1,1,NA,1,video
137,2,28,3,NA,NA,4,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_1,0,NA,4,video
138,2,51,3,NA,NA,2,NA,1,targeting,control,single_best,cov_profile_1,NA,NA,1,0,4,control
138,2,51,3,NA,NA,2,NA,1,targeting,control,single_best,cov_profile_1,NA,NA,0,NA,4,control
138,2,51,3,NA,NA,2,NA,1,targeting,control,single_best,cov_profile_1,NA,NA,0,NA,4,control
139,2,59,1,1,NA,1,1,NA,single_best,targeting,control,NA,cov_profile_3,NA,0,0,4,control
139,2,59,1,1,NA,1,1,NA,single_best,targeting,control,NA,cov_profile_3,NA,0,NA,6,control
139,2,59,1,1,NA,1,1,NA,single_best,targeting,control,NA,cov_profile_3,NA,1,NA,5,control
140,2,23,2,NA,1,2,NA,1,targeting,NA,NA,cov_profile_2,NA,NA,1,1,NA,video
140,2,23,2,NA,1,2,NA,1,targeting,NA,NA,cov_profile_2,NA,NA,NA,NA,NA,video
140,2,23,2,NA,1,2,NA,1,targeting,NA,NA,cov_profile_2,NA,NA,NA,NA,NA,video
141,2,61,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_2,NA,NA,1,0,2,control
141,2,61,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_2,NA,NA,0,NA,6,control
141,2,61,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_2,NA,NA,0,NA,4,control
142,2,56,1,1,NA,1,1,NA,targeting,naive,targeting,cov_profile_3,NA,cov_profile_1,1,1,3,video
142,2,56,1,1,NA,1,1,NA,targeting,naive,targeting,cov_profile_3,NA,cov_profile_1,1,NA,1,video
142,2,56,1,1,NA,1,1,NA,targeting,naive,targeting,cov_profile_3,NA,cov_profile_1,0,NA,7,video
143,2,27,1,1,NA,1,1,NA,single_best,naive,naive,NA,NA,NA,0,0,5,control
143,2,27,1,1,NA,1,1,NA,single_best,naive,naive,NA,NA,NA,0,NA,4,control
143,2,27,1,1,NA,1,1,NA,single_best,naive,naive,NA,NA,NA,0,NA,7,control
144,2,30,2,NA,1,1,1,NA,naive,targeting,control,NA,cov_profile_2,NA,0,1,3,video
144,2,30,2,NA,1,1,1,NA,naive,targeting,control,NA,cov_profile_2,NA,0,NA,1,video
144,2,30,2,NA,1,1,1,NA,naive,targeting,control,NA,cov_profile_2,NA,1,NA,3,video
145,2,41,1,1,NA,1,1,NA,targeting,targeting,control,cov_profile_3,cov_profile_2,NA,1,0,3,control
145,2,41,1,1,NA,1,1,NA,targeting,targeting,control,cov_profile_3,cov_profile_2,NA,0,NA,1,control
145,2,41,1,1,NA,1,1,NA,targeting,targeting,control,cov_profile_3,cov_profile_2,NA,1,NA,1,control
146,2,27,2,NA,2,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,0,0,4,control
146,2,27,2,NA,2,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,0,NA,NA,control
146,2,27,2,NA,2,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,1,NA,6,control
147,2,39,2,NA,1,2,NA,1,targeting,naive,targeting,cov_profile_2,NA,cov_profile_2,1,0,3,control
147,2,39,2,NA,1,2,NA,1,targeting,naive,targeting,cov_profile_2,NA,cov_profile_2,1,NA,4,control
147,2,39,2,NA,1,2,NA,1,targeting,naive,targeting,cov_profile_2,NA,cov_profile_2,0,NA,4,control
148,2,25,1,1,NA,1,1,NA,naive,control,naive,NA,NA,NA,0,1,5,video
148,2,25,1,1,NA,1,1,NA,naive,control,naive,NA,NA,NA,0,NA,1,video
148,2,25,1,1,NA,1,1,NA,naive,control,naive,NA,NA,NA,0,NA,6,video
149,1,31,1,1,NA,1,2,NA,targeting,naive,naive,cov_profile_2,NA,NA,1,0,2,control
149,1,31,1,1,NA,1,2,NA,targeting,naive,naive,cov_profile_2,NA,NA,0,NA,1,control
149,1,31,1,1,NA,1,2,NA,targeting,naive,naive,cov_profile_2,NA,NA,0,NA,7,control
150,2,41,3,NA,NA,3,NA,NA,targeting,targeting,control,cov_profile_3,cov_profile_1,NA,1,1,3,video
150,2,41,3,NA,NA,3,NA,NA,targeting,targeting,control,cov_profile_3,cov_profile_1,NA,0,NA,1,video
150,2,41,3,NA,NA,3,NA,NA,targeting,targeting,control,cov_profile_3,cov_profile_1,NA,1,NA,1,video
151,2,29,3,NA,NA,4,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,0,0,4,control
151,2,29,3,NA,NA,4,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,1,NA,4,control
151,2,29,3,NA,NA,4,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,0,NA,7,control
152,2,66,3,NA,NA,3,NA,NA,naive,single_best,naive,NA,NA,NA,0,0,3,control
152,2,66,3,NA,NA,3,NA,NA,naive,single_best,naive,NA,NA,NA,0,NA,7,control
152,2,66,3,NA,NA,3,NA,NA,naive,single_best,naive,NA,NA,NA,0,NA,3,control
153,2,19,1,2,NA,3,NA,NA,NA,targeting,targeting,NA,cov_profile_2,cov_profile_3,NA,NA,NA,NA
153,2,19,1,2,NA,3,NA,NA,NA,targeting,targeting,NA,cov_profile_2,cov_profile_3,1,NA,7,NA
153,2,19,1,2,NA,3,NA,NA,NA,targeting,targeting,NA,cov_profile_2,cov_profile_3,1,NA,NA,NA
154,2,30,3,NA,NA,3,NA,NA,naive,control,single_best,NA,NA,NA,0,1,3,video
154,2,30,3,NA,NA,3,NA,NA,naive,control,single_best,NA,NA,NA,0,NA,4,video
154,2,30,3,NA,NA,3,NA,NA,naive,control,single_best,NA,NA,NA,0,NA,4,video
155,2,39,2,NA,1,2,NA,1,targeting,targeting,single_best,cov_profile_2,cov_profile_2,NA,1,0,4,control
155,2,39,2,NA,1,2,NA,1,targeting,targeting,single_best,cov_profile_2,cov_profile_2,NA,0,NA,2,control
155,2,39,2,NA,1,2,NA,1,targeting,targeting,single_best,cov_profile_2,cov_profile_2,NA,1,NA,6,control
156,2,75,1,1,NA,1,1,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,0,0,5,control
156,2,75,1,1,NA,1,1,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,0,NA,7,control
156,2,75,1,1,NA,1,1,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,1,NA,7,control
157,2,56,1,2,NA,4,NA,NA,naive,single_best,control,NA,NA,NA,0,0,4,control
157,2,56,1,2,NA,4,NA,NA,naive,single_best,control,NA,NA,NA,0,NA,4,control
157,2,56,1,2,NA,4,NA,NA,naive,single_best,control,NA,NA,NA,0,NA,4,control
158,2,75,3,NA,NA,1,2,NA,targeting,targeting,targeting,cov_profile_2,cov_profile_3,cov_profile_3,1,0,4,control
158,2,75,3,NA,NA,1,2,NA,targeting,targeting,targeting,cov_profile_2,cov_profile_3,cov_profile_3,1,NA,7,control
158,2,75,3,NA,NA,1,2,NA,targeting,targeting,targeting,cov_profile_2,cov_profile_3,cov_profile_3,1,NA,4,control
159,2,26,1,1,NA,1,1,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_2,NA,1,1,4,video
159,2,26,1,1,NA,1,1,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_2,NA,0,NA,1,video
159,2,26,1,1,NA,1,1,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_2,NA,1,NA,6,video
160,2,44,4,NA,NA,4,NA,NA,targeting,single_best,control,cov_profile_1,NA,NA,1,0,3,control
160,2,44,4,NA,NA,4,NA,NA,targeting,single_best,control,cov_profile_1,NA,NA,0,NA,7,control
160,2,44,4,NA,NA,4,NA,NA,targeting,single_best,control,cov_profile_1,NA,NA,0,NA,7,control
161,2,19,3,NA,NA,3,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,0,0,5,control
161,2,19,3,NA,NA,3,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,1,NA,7,control
161,2,19,3,NA,NA,3,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,0,NA,7,control
162,2,21,1,2,NA,4,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_3,NA,1,0,3,control
162,2,21,1,2,NA,4,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_3,NA,0,NA,5,control
162,2,21,1,2,NA,4,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_3,NA,1,NA,4,control
163,2,45,3,NA,NA,2,NA,2,single_best,single_best,targeting,NA,NA,cov_profile_2,0,1,5,video
163,2,45,3,NA,NA,2,NA,2,single_best,single_best,targeting,NA,NA,cov_profile_2,1,NA,NA,video
163,2,45,3,NA,NA,2,NA,2,single_best,single_best,targeting,NA,NA,cov_profile_2,0,NA,7,video
164,2,25,1,1,NA,1,1,NA,NA,NA,targeting,NA,NA,cov_profile_2,NA,NA,NA,NA
164,2,25,1,1,NA,1,1,NA,NA,NA,targeting,NA,NA,cov_profile_2,1,NA,NA,NA
164,2,25,1,1,NA,1,1,NA,NA,NA,targeting,NA,NA,cov_profile_2,NA,NA,NA,NA
165,2,72,3,NA,NA,1,1,NA,single_best,control,targeting,NA,NA,cov_profile_3,0,0,5,control
165,2,72,3,NA,NA,1,1,NA,single_best,control,targeting,NA,NA,cov_profile_3,1,NA,4,control
165,2,72,3,NA,NA,1,1,NA,single_best,control,targeting,NA,NA,cov_profile_3,0,NA,7,control
166,2,27,3,NA,NA,3,NA,NA,single_best,single_best,naive,NA,NA,NA,0,0,5,control
166,2,27,3,NA,NA,3,NA,NA,single_best,single_best,naive,NA,NA,NA,0,NA,2,control
166,2,27,3,NA,NA,3,NA,NA,single_best,single_best,naive,NA,NA,NA,0,NA,6,control
167,2,23,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,0,0,4,control
167,2,23,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,0,NA,2,control
167,2,23,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,1,NA,5,control
168,2,41,2,NA,1,2,NA,1,targeting,control,naive,cov_profile_3,NA,NA,1,0,1,control
168,2,41,2,NA,1,2,NA,1,targeting,control,naive,cov_profile_3,NA,NA,0,NA,1,control
168,2,41,2,NA,1,2,NA,1,targeting,control,naive,cov_profile_3,NA,NA,0,NA,7,control
169,2,24,1,1,NA,1,1,NA,targeting,targeting,control,cov_profile_2,cov_profile_3,NA,1,1,5,video
169,2,24,1,1,NA,1,1,NA,targeting,targeting,control,cov_profile_2,cov_profile_3,NA,0,NA,4,video
169,2,24,1,1,NA,1,1,NA,targeting,targeting,control,cov_profile_2,cov_profile_3,NA,1,NA,7,video
170,2,29,2,NA,1,1,1,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,0,1,5,video
170,2,29,2,NA,1,1,1,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,0,NA,1,video
170,2,29,2,NA,1,1,1,NA,single_best,targeting,single_best,NA,cov_profile_3,NA,1,NA,7,video
